recoverykey,ivr_call_id,acd_area_nm,call_end_dt,call_end_tm,call_answer_tm,route_value,icm_acct_type_cd,eqp_prod_id,cust_value,lang_pref_ind,cacs_state_cd,first_bill_cd,onstar_ind,transfer_point,onebill_ind,high_risk_ind,cacs_work_state_cd,ivr_cust_src_cd,bus_rule,script_nm,eccr_line_bus_nm,eccr_super_line_bus_nm,eccr_dept_nm,mtn,eccr_call_ctr_cd,acd_appl_id,agent_group_id,callers_region,transfer_flag,final_call_dispo,call_dispo_flag,peripheral_call_type,final_object_id,call_duration_seconds,ring_tm_seconds,delay_tm_seconds,time_to_aband_seconds,hold_tm_seconds,talk_tm_seconds,work_tm_seconds,local_q_tm_seconds,handle_tm_seconds,delay_answer_seconds,call_offered_cnt,answer_half_hr,abandons_cnt,answered_cnt,ansr_30_cnt,ansr_30_to_40_cnt,tm_zone_offset,callcenterid,sor_id,cust_id,cust_line_seq_id,acss_call_id,callcenterid_agent,acd_area_nm_agent,eccr_line_bus_nm_agent,eccr_dept_nm_agent,rep_type_cd,ecc_sm_ind,eid,call_answer_dt,routercallkeyday,routercallkey,super_bus_rule,super_skill_group,super_call_type_cd,dev_cat_cd,hpr_cd,specialization_cd,client_channel_cd,client_application_cd,call_status,call_reas_cd,orig_ivr_call_id
9.1823E+12,2UnUEm3Ujk6qho3KNksHU1+UKBAHkJ135yc6LizdZ/7KxYtKxG0DcisvJZzbgtI2QzHFbLzdQIRZd/jiBo+ifg==,SPC,2020-03-01,17:58:25,17:48:43,DEF,MAJX,45781,LN,E,N0,0,N,BSCSHOO,N,N,0,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,AquRlgNZt/+01w+LWju+JQ+0WgPGwBwRka93nH8oaPKcxywpDSxOynPt7UuZMoz5Ah1Dom+327WFVvBZVA6y6g==,GRN,5344,5344,PC,1,30,1,2,52625,1102,0,1,0,64,472,46,519,582,519,1,36,0,1,0,0,0,238,V,x2okRM7lHNy/W9zYcL0SvLF7vPB5x5ztPf0h5mY18SZtmEUKW18VP500Do24RAtxAIpPF2/Kts5n/9hZ86Q9/g==,6,WL4uyNl24kVsQxcCMvASKKzfTW3EJWlVPn9T+iA1Rc53v+TnzePmwmrl48Y7+huj+3M/uLwRFYHq1RnBAcI5Fg==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,Q8gZHBi2zw5Np6fAwUsMFZ7S4PkfsvjOK3y2EgE7A1UNiQ9oGa/gKRFMoEZbiQ+14hXWHPlPzd/6+zvpUuCbEg==,SPC,2020-03-01,15:21:28,15:00:22,DEF,MAJX,38384,MN,E,W0,0,N,BSCSHOO,N,N,0,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,022Tz9zsuX1wmhihkgCCkwwZNXAyEXurfQPL/N27Jnnc3YSk60wmU+dk5B66VFRyixSLxB3l+LsZUNOeHgBJiw==,GRN,5344,5344,GL,1,30,1,2,52625,1362,0,1,0,4,1257,5,95,1266,95,1,31,0,1,0,0,0,238,V,odzuAZOpbNMA+Sy/K8LqPiel6DzYqlV74tSz/u8UMY0ffWrF9iuFQ/FJzUq1GmoWKDW9/2bRqtNGCd2be+hKKQ==,10,c+66vVVaGk0X+VPwSt+O+yDK39+gq4D0VlxdD2jayuDFB2x1QHaZLKaiq7Hg1UFTj1DoJr8J2giTzNy+8aEnRQ==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,55/+ydiCJMmyIqsIyGitQx7TojtAlACAPqrOMMUUY0RWK1HMM5wDDDwW2DEshpWOJijiupfKIJ9sXG9LJymnAg==,SPC,2020-03-01,15:26:59,15:23:29,DEF,MAJX,42580,MN,E,W0,0,N,GLPGNRL,N,N,0,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,0Ti4Ju5X1qcJVPF/M0S3i8VAfRWTcBqcz0HRNI6ogfardJFS7QTeBrcGMfJNzO8/tTn1xBE2NXAz+NwHKWrICQ==,GRN,5344,5344,SE,1,29,1,2,52625,346,0,1,0,19,164,27,135,210,135,1,31,0,1,0,0,0,238,V,bzKHefFzgAWIhaNtjbbckPfJaWctpO1byIQ1aNPn/8Ng5aZ0kqwVYeRFD/f+z4vbkudsEpJhiu0MhQLNHGh0Yg==,730,6CR/u18fcDjiKi+LXVh8No7JSl5hi8fW0UZWDZazp3ezr6j9lAalcWWkFBnBJAuDrsoYee+DsnJx6L9pxDnl9A==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,XJ1tq2edvZ0v9nM4nGexGo0YD+LwavNYegAmw8qEuRIkhYwreGeG4qCOcMmVsz4liNzbkqo+US4m+eJ8drI4VA==,SPC,2020-03-01,10:00:16,9:47:34,DEF,SMBC,40386,MN,E,W0,0,N,BSCSHOO,N,N,0,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,FUaZRkd/S6LP3PAXAMNwleCOBfSx81t2qvnhQaOzB8ljhAmWtZfAuom5NPAwgovDqEgA224+ZN2j9P01jiGzaQ==,GRN,5344,5344,NE,1,30,1,2,52617,763,0,1,0,241,478,43,0,762,0,1,20,0,1,1,0,0,238,V,2jg10KFtMUuL12Yd2Ct3VPLnUqhfMP5p8rAgKGMFbFrpttnmxWhV07wQMJFY9Rz46+RBDWALJfuJWNpRoN6Lwg==,12,LjUTMLVVML2M7EoodmZvETvF/3oJMuzlIr8GcHOECZuxOH42ldSkR1mzMQwCI9/QLhrD/OTBunbRCT2Z5edYCA==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,myrdyXzzbp2Gr382aOqBsdGDoCXWBItGzWEdJKk9TzQMsRSyYcCjYmrOOluZTqnMeYkgOi0OR1xSJ7qZFgqKAQ==,SPC,2020-03-01,15:04:00,14:17:46,DEF,SMBC,42469,MN,E,N0,0,N,BSCSHOO,N,N,0,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,d4BMtT9n/bGfNjSr1ZR0wUbssCWB0zzJv5mqnXBEQWwu+AjptuKG/xdgg65v4jx9IDpkHjwZPQ/QoDBWdB72Ug==,GRN,5344,5344,NE,1,29,1,2,52625,3035,0,1,0,1418,1310,46,260,2774,260,1,29,0,1,0,0,0,238,V,SVBptJ1/14u1GYtziQ6YpyIy1dqpBC5lHQNDLKv3sbKvVXNYfS6WBdag9gHvlOv09pNJPFblT6Szm/FQrnfJww==,13,FoULaPBL1VdFPqMSYfNWjBVGgClg+0u3L4/8uThma1t7ncenbZkehBIO0zKQwUcHSkcZD2z+cmvtUz1MQkRBuw==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,HgayboSVIqnd4D+2ceEkndrH6ucSdHLzu4K9uXCqQXl0E8Oqt9UnTF35DHW9nfGvgiZEwimZ3w6T9AAcPwCn8A==,SPC,2020-03-01,18:01:07,17:52:55,DEF,SMBC,45181,MN,E,W0,0,N,BSCSHOO,N,N,0,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,Bj9Po+QfvF+vGSGGQ+68fE+ZUynVmZ7Nu0N7wOnZUuOkBK2IJafNSIPrGBaYBlXydA6u69/lDDeEC0kKZIOrRQ==,GRN,5344,5344,PC,1,30,1,2,52625,782,1,1,0,121,367,4,288,492,289,1,36,0,1,0,0,0,238,V,E/HyZVe6JKUTSVFjSdzpWfpikMhl6tlEKbOMnAYMC4fD0NqPtpH1MawU0ioh8XVojwGZERCVMPBkVXhQH2kJBA==,6,V2qYPegD67ReyZT5qJOCA65efkyKBsCPy4ah6gzghm2taQIwlJ9tfZrMcrgYN3SyRTZypncseGdI1ABQBtZVaQ==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,fX1MtsoEH/UIRg4hpQf1e2yIstcAXtOm//pjdsOHqjpw/p7nw5U9wufmdPgWscmrjUhoYJxu8Uqg8tmvoY+Fjg==,SPC,2020-03-01,10:21:25,10:16:30,ASH,NATX,38914,MN,E,N0,0,N,BSCSHOO,N,N,0,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,HJ6AtWBN4JHE12j1J5SqGLg2WzV52WX9PWkN5TZwBakS21UKILLhqOhUL1LRJ+slCKV/80owWBB3K2HyhKU6ig==,GRN,5344,5344,SE,1,30,1,2,52617,296,0,1,0,103,146,46,0,295,0,1,21,0,1,1,0,0,238,V,9v5+lOgqk7cksP/GX5W50OS2Epr/k2u3Whh5Tg7ZAHcqtXV0X2JLeRa6WWWSaR887j3uEHaIgES1fJTc290zwQ==,230,yAjNNU0FUlThxSiVY5Pq5MpNPPoK1SSGPeE26qmnp2cKHQg5RzDCeMsr8I+5P1je51lMp3zzUeorYuMdwpixwg==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,KlM+oTtInHe66kd5MhN+4Q6YD7yol1YGPb4JtrNV5aWy0xVCHn9zrmCFsTk23a6nt2f0APAF562WYodwDNpCPw==,SPC,2020-03-01,10:45:16,9:16:24,DEF,SMBC,45784,MN,E,W0,0,N,BSCSHOO,N,H,0,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,fVCtp6O+bS+HS2lEqI2n1la3cFgxIFTPDylc6FbE0kG/wVFioGF6ofS3TSexY9HEjvmqixlTLZGg3s9xB/tagw==,GRN,5344,5344,NE,0,13,1,2,52617,5333,0,1,0,3666,1620,46,0,5332,0,1,19,0,1,1,0,0,238,V,VHImurBiqLG+ihxd2g3k48Uto+qii89304/rz8CJTV93g1jA31b0EWCymjzMpsNmTDEt4G3J8LZGiixmOEe9bw==,57,u0sQuBQ2VRKam/JH7PW4PWfvUqHpZDFp0386WOWXnMU+fU8XmfLmaVAVH9iSukOa/G5rdMSOou4cXxISoRTlzw==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,HMoK2whIJrsfdBdtRglwc1QDH9OI7zzvs1Lv8RH3D2/dzlFNN4R6CSYLo/Fa81mGM4y4ck6V6NyDa9hKTvVPIQ==,SPC,2020-03-01,8:58:32,8:21:09,DEF,SMBC,3217,MN,E,W0,0,N,DTAXFR1,N,N,0,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,YCeoAxzg6XQBQ2iU/GXgkEgWrsjy7kVTJ7Qul6FjDriFqJ8EFKRCADqi7SDR0gUIYCw1HEwQ1rVdLYD9SiUahw==,GRN,5344,5344,NE,0,13,1,2,52625,2293,0,1,0,1417,780,46,49,2243,49,1,17,0,1,0,0,0,238,V,RZQJk28CuGMECSCc9UwTYZU+KwXKnBJbo8yw58dV7op9d7P5Hm2sgu3QEeMY/lgAeMpS/CV/R6LsnV3K0zmPSA==,71,g6vCCQbXjk+hYXmGtiPY/1jG4ODCiZqIqAVV/3KkklXg2rZVwwhfxf5B9ePxji5ixxZepNfHuA+zC/WsDXkNAw==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,qim+o0fjUWurSTq/8+VPtR3tjAki283jXwkVMLXrF2UpUUp9zK3hlMavZWXKZqMSNCKH7zrXxH8lYGS59NeEOQ==,SPC,2020-03-01,10:50:02,10:18:18,DEF,SMBC,31570,MN,E,N0,0,N,BSCSHOO,N,N,0,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,kGXTGefEZOlYioRv8O8hEHZi8gUG8miiR8pQU8klKcU6hy+zJfwbxyKufZ0SthMq60fqTf2BwrvIgZ2V9JgsfA==,GRN,5344,5344,SE,0,13,1,2,52617,1905,0,1,0,668,1212,24,0,1904,0,1,21,0,1,1,0,0,238,V,GapLLyWt0QpN+hHDnGMzMbqeY+IevAbRrp/KE2/qlCTzIED+moO93eLLdBrTRmGi1M5sW8VO7OIv243NSNKA7Q==,1,zeAdjLUhOY/ceu84NCPGIRK9QatIPSsZYogqH1zZn9OyxNfM1BadAXbZHQOtSlKTrXk84DH9XCAMRgAiunNV0g==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,nREbeecU3NAC3OvirSWiRP5XtGJcyqLOhtDAf5j26nuLsfVJVOtojGeKy4QftPGIfzwx1VNeqNNNLyAD1gvlQQ==,SPC,2020-03-01,13:05:20,12:50:31,DEF,SMBC,45775,LN,S,W0,0,N,BSCSHOO,N,N,0,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,mA85rf6joH6X5ReS34t/7gGWRgVHAYB3K/4yMT9DKmfyIeoNsL1F4IhWzueMRBFqRLhvesAXzM+jIVW4pyj8BA==,GRN,5344,5344,SC,1,30,1,2,52617,890,0,1,0,136,747,6,0,889,0,1,26,0,1,1,0,0,238,V,hlEbK1pU0J//pIQ67v6d8wahtKuM53wQIdBOoXSLOlTlOQLlY4rqy9IHEHwN1uZ5RPz4Z+HjX+t/3Y2Iaa1hdQ==,3,uQ7iYB8NHhZi5R4TlRo01jYLhIt7dE3ot9n6D77stUAXt12xyZbSrT5cyCJrkYUbjtbOPPtmT3UQiiZ9/FHciQ==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,JUOELD0fA1svcX+kyDcInCaoXw3LqSsHMN98ofgEVnhqOyucpFZwZfYHUKbPXHtT/JrnWDIhJQCrLWnIf5nIMw==,SPC,2020-03-01,19:33:48,19:25:05,DEF,SMBC,34639,MN,E,W5,0,N,BSCSHOO,N,H,J12,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,4vN+VQZ/xR+OEubDLRAy49TKb69Rye06uCmBgufE3OSUFbCkuGdJdEcSjpbUijTU3E2h5ErVzwww8IqjDlMlDw==,GRN,5344,5344,NE,1,29,1,2,52625,1103,0,1,0,38,475,10,579,523,579,1,39,0,1,0,0,0,238,V,TXSvRbIktoS/Z37GJz7B39RorCQs6BYvFK3KU7asAp5RUD63OUrtr/OkbIY0EI7jBfC1GktkJT/apfjrSlRTPg==,49,KJDGS48hcZ8hahOhq0W3zRIrG7DWzeG5b2U44s7Ys2GVzKvQ4UHScNfzloJvpuyGCn1W5ozSsEKKFpdIeaLaKw==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
